,text,book,line,string,me,num_proper_nouns,total_words,meter
3925,iliad,14,329,αἰνότατε Κρονίδη ποῖον τόν μῦθον ἔειπες,1.4215658956663784,1,6,DDSSDA
3926,iliad,14,331,Ἴδης ἐν κορυφῇσι τά δέ προπέφανται ἅπαντα,0.1275357915151039,1,7,SDDDDA
3927,iliad,14,338,Ἥφαιστος πυκινάς δέ θύρας σταθμοῖσιν ἐπῆρσεν,0.2057464096500126,1,6,SDDSDA
3928,iliad,14,340,τήν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,14.491717441936908,1,6,DDDDDA
3929,iliad,14,341,Ἥρη μήτε θεῶν τό γε δείδιθι μήτέ τιν ἀνδρῶν,0.0505082382016873,1,9,SDDDDA
3930,iliad,14,343,χρύσεον οὐδ ἄν νῶϊ διαδράκοι Ἠέλιός περ,0.0942694372059432,1,7,DSDDDA
3931,iliad,14,345,ἦ ῥα καί ἀγκάς ἔμαρπτε Κρόνου παῖς ἥν παράκοιτιν,0.1946705853775444,1,9,DDDSDA
3932,iliad,14,351,ὥς ὅ μέν ἀτρέμας εὗδε πατήρ ἀνά Γαργάρῳ ἄκρῳ,0.1630917740758804,1,9,DDDDDA
3933,iliad,14,353,βῆ δέ θέειν ἐπί νῆας Ἀχαιῶν νήδυμος Ὕπνος,0.7490121875279901,2,8,DDDSDA
3934,iliad,14,356,πρόφρων νῦν Δαναοῖσι Ποσείδαον ἐπάμυνε,0.0340610215886412,2,5,SDDSDA
3935,iliad,14,358,Ζεύς ἐπεί αὐτῷ ἐγώ μαλακόν περί κῶμ ἐκάλυψα,0.0308444565259969,1,8,DDDDDA
3936,iliad,14,359,Ἥρη δ ἐν φιλότητι παρήπαφεν εὐνηθῆναι,0.435132915105245,1,6,SDDDSA
3937,iliad,14,361,τόν δ ἔτι μᾶλλον ἀνῆκεν ἀμυνέμεναι Δαναοῖσιν,0.7393820297644177,1,7,DDDDDA
3938,iliad,14,363,Ἀργεῖοι καί δ αὖτε μεθίεμεν Ἕκτορι νίκην,0.1103558444136161,2,7,SSDDDA
3939,iliad,14,364,Πριαμίδῃ ἵνα νῆας ἕλῃ καί κῦδος ἄρηται,0.0558824341168013,1,7,DDDSDA
3940,iliad,14,365,ἀλλ ὅ μέν οὕτω φησί καί εὔχεται οὕνεκ Ἀχιλλεύς,0.1039796692016783,1,9,DSDDDA
3941,iliad,14,374,Ἕκτορα Πριαμίδην μενέειν μάλα περ μεμαῶτα,0.3447865701796102,2,6,DDDDDA
3942,iliad,14,379,Τυδεΐδης Ὀδυσεύς τε καί Ἀτρεΐδης Ἀγαμέμνων,0.3488892491146439,4,6,DDDDDA
3943,iliad,14,383,βάν ῥ ἴμεν ἦρχε δ ἄρά σφι Ποσειδάων ἐνοσίχθων,0.405420063469891,1,9,DDDSDA
3944,iliad,14,387,Τρῶας δ αὖθ ἑτέρωθεν ἐκόσμει φαίδιμος Ἕκτωρ,0.471864569225356,2,7,SDDSDA
3945,iliad,14,389,κυανοχαῖτα Ποσειδάων καί φαίδιμος Ἕκτωρ,0.4522068631714792,2,5,DDSSDA
3946,iliad,14,390,ἤτοι ὅ μέν Τρώεσσιν ὅ δ Ἀργείοισιν ἀρήγων,0.1947341703009247,2,8,DSDSDA
3947,iliad,14,392,Ἀργείων οἵ δέ ξύνισαν μεγάλῳ ἀλαλητῷ,0.253815180114533,1,6,SSDDDA
3948,iliad,14,394,ποντόθεν ὀρνύμενον πνοιῇ Βορέω ἀλεγεινῇ,0.4518010018049224,1,5,DDSDDA
3949,iliad,14,399,ὅσση ἄρα Τρώων καί Ἀχαιῶν ἔπλετο φωνή,0.0553628280372398,2,7,DSDSDA
3950,iliad,14,401,Αἴαντος δέ πρῶτος ἀκόντισε φαίδιμος Ἕκτωρ,0.1368987760707011,2,6,SSDDDA
3951,iliad,14,405,τώ οἱ ῥυσάσθην τέρενα χρόα χώσατο δ Ἕκτωρ,0.1089887793460195,1,8,SSDDDA
3952,iliad,14,408,τόν μέν ἔπειτ ἀπιόντα μέγας Τελαμώνιος Αἴας,1.0332441057347526,2,7,DDDDDA
3953,iliad,14,413,ὡς δ ὅθ ὑπό πληγῆς πατρός Διός ἐξερίπῃ δρῦς,0.1878471639947829,1,9,DSSDDA
3954,iliad,14,416,ἐγγύς ἐών χαλεπός δέ Διός μεγάλοιο κεραυνός,0.0933786819146526,1,7,DDDDDA
3955,iliad,14,417,ὥς ἔπεσ Ἕκτορος ὦκα χαμαί μένος ἐν κονίῃσι,0.0404082388366967,1,8,DDDDDA
3956,iliad,14,420,οἵ δέ μέγα ἰάχοντες ἐπέδραμον υἷες Ἀχαιῶν,0.5520339513860021,1,7,DDDDDA
3957,iliad,14,424,Πουλυδάμας τε καί Αἰνείας καί δῖος Ἀγήνωρ,0.109025878663761,3,7,DDSSDA
3958,iliad,14,425,Σαρπηδών τ ἀρχός Λυκίων καί Γλαῦκος ἀμύμων,0.0277319028567564,3,7,SSDSDA
3959,iliad,14,433,Ξάνθου δινήεντος ὅν ἀθάνατος τέκετο Ζεύς,0.5900843234868741,2,6,SSDDDA
3960,iliad,14,439,Ἀργεῖοι δ ὡς οὖν ἴδον Ἕκτορα νόσφι κιόντα,0.2380064379022205,2,8,SSDDDA
3961,iliad,14,440,μᾶλλον ἐπί Τρώεσσι θόρον μνήσαντο δέ χάρμης,0.2155542881315635,1,7,DSDSDA
3962,iliad,14,441,ἔνθα πολύ πρώτιστος Ὀϊλῆος ταχύς Αἴας,0.2955724084515016,2,6,DSDSDA
3963,iliad,14,442,Σάτνιον οὔτασε δουρί μετάλμενος ὀξυόεντι,0.2701941206000242,1,5,DDDDDA
3964,iliad,14,443,Ἠνοπίδην ὅν ἄρα νύμφη τέκε νηΐς ἀμύμων,0.0619269061249654,1,7,DDSDDA
3965,iliad,14,444,Ἤνοπι βουκολέοντι παρ ὄχθας Σατνιόεντος,0.4681865544208592,2,5,DDDSDA
3966,iliad,14,445,τόν μέν Ὀϊλιάδης δουρί κλυτός ἐγγύθεν ἐλθών,0.3016271617076583,1,7,DDSDDA
3967,iliad,14,447,Τρῶες καί Δαναοί σύναγον κρατερήν ὑσμίνην,0.4858414229375333,2,6,SDDDSA
3968,iliad,14,448,τῷ δ ἐπί Πουλυδάμας ἐγχέσπαλος ἦλθεν ἀμύντωρ,0.3831928864431405,1,7,DDSDDA
3969,iliad,14,449,Πανθοΐδης βάλε δέ Προθοήνορα δεξιόν ὦμον,0.1313808819365815,2,6,DDDDDA
3970,iliad,14,450,υἱόν Ἀρηϊλύκοιο δι ὤμου δ ὄβριμον ἔγχος,0.2081405842265963,1,7,DDDSDA
3971,iliad,14,452,Πουλυδάμας δ ἔκπαγλον ἐπεύξατο μακρόν ἀΰσας,0.4167834820354854,1,6,DSDDDA
3972,iliad,14,453,οὐ μάν αὖτ ὀΐω μεγαθύμου Πανθοΐδαο,0.1065287028188779,1,6,SDDSDA
3973,iliad,14,455,ἀλλά τις Ἀργείων κόμισε χροΐ καί μιν ὀΐω,0.0788194757214076,1,8,DSDDDA
3974,iliad,14,456,αὐτῷ σκηπτόμενον κατίμεν δόμον Ἄϊδος εἴσω,0.6541086659884057,1,6,SDDDDA
3975,iliad,14,457,ὥς ἔφατ Ἀργείοισι δ ἄχος γένετ εὐξαμένοιο,0.5290316412429115,1,7,DSDDDA
3976,iliad,14,458,Αἴαντι δέ μάλιστα δαΐφρονι θυμόν ὄρινε,0.1596343991209135,1,6,SDDDDA
3977,iliad,14,459,τῷ Τελαμωνιάδῃ τοῦ γάρ πέσεν ἄγχι μάλιστα,0.0417078471978506,1,7,DDSDDA
3978,iliad,14,461,Πουλυδάμας δ αὐτός μέν ἀλεύατο κῆρα μέλαιναν,0.2207439010331632,1,7,DSDDDA
3979,iliad,14,462,λικριφίς ἀΐξας κόμισεν δ Ἀντήνορος υἱός,0.0652562556778333,1,6,DSDSDA
3980,iliad,14,463,Ἀρχέλοχος τῷ γάρ ῥα θεοί βούλευσαν ὄλεθρον,0.0970789283194535,1,7,DSDSDA
3981,iliad,14,468,Αἴας δ αὖτ ἐγέγωνεν ἀμύμονι Πουλυδάμαντι,0.6472102952334068,2,6,SDDDDA
3982,iliad,14,469,φράζεο Πουλυδάμα καί μοι νημερτές ἐνίσπες,0.288900849879058,1,6,DDSSDA
3983,iliad,14,470,ἦ ῥ οὐχ οὗτος ἀνήρ Προθοήνορος ἀντί πεφάσθαι,0.1940776812652865,1,8,SDDDDA
3984,iliad,14,472,ἀλλά κασίγνητος Ἀντήνορος ἱπποδάμοιο,0.0955382979697255,1,4,DSSDDA
3985,iliad,14,474,ἦ ῥ εὖ γιγνώσκων Τρῶας δ ἄχος ἔλλαβε θυμόν,0.0869696019678302,1,9,SSSDDA
3986,iliad,14,475,ἔνθ Ἀκάμας Πρόμαχον Βοιώτιον οὔτασε δουρί,0.4243341926412152,3,6,DDSDDA
3987,iliad,14,477,τῷ δ Ἀκάμας ἔκπαγλον ἐπεύξατο μακρόν ἀΰσας,0.6161956780808155,1,7,DSDDDA
3988,iliad,14,478,Ἀργεῖοι ἰόμωροι ἀπειλάων ἀκόρητοι,0.3842876249126559,1,4,SDDSDA
3989,iliad,14,481,φράζεσθ ὡς ὑμῖν Πρόμαχος δεδμημένος εὕδει,0.1172766620772638,1,6,SSDSDA
3990,iliad,14,485,ὥς ἔφατ Ἀργείοισι δ ἄχος γένετ εὐξαμένοιο,0.5290316412429115,1,7,DSDDDA
3991,iliad,14,486,Πηνέλεῳ δέ μάλιστα δαΐφρονι θυμόν ὄρινεν,0.1745102514566967,1,6,DDDDDA
3992,iliad,14,487,ὁρμήθη δ Ἀκάμαντος ὅ δ οὐχ ὑπέμεινεν ἐρωήν,0.1395397136558276,1,8,SDDDDA
3993,iliad,14,488,Πηνελέωο ἄνακτος ὅ δ οὔτασεν Ἰλιονῆα,0.1710386502397897,2,6,DDDDDA
3994,iliad,14,489,υἱόν Φόρβαντος πολυμήλου τόν ῥα μάλιστα,0.1475359304886766,1,6,SSDSDA
3995,iliad,14,490,Ἑρμείας Τρώων ἐφίλει καί κτῆσιν ὄπασσε,0.0470005750738987,2,6,SSDSDA
3996,iliad,14,491,τῷ δ ἄρ ὑπό μήτηρ μοῦνον τέκεν Ἰλιονῆα,0.2591904515183333,1,8,DSSDDA
3997,iliad,14,495,ἄμφω Πηνέλεως δέ ἐρυσσάμενος ξίφος ὀξύ,0.3043105348050603,1,6,SDDDDA
3998,iliad,14,499,πέφραδέ τε Τρώεσσι καί εὐχόμενος ἔπος ηὔδα,0.0880769720810514,1,7,DSDDDA
3999,iliad,14,500,εἰπέμεναί μοι Τρῶες ἀγαυοῦ Ἰλιονῆος,0.0307890686517133,2,5,DSDSDA
4000,iliad,14,502,οὐδέ γάρ ἥ Προμάχοιο δάμαρ Ἀλεγηνορίδαο,0.096228449064637,2,6,DDDDDA
4001,iliad,14,504,ἐκ Τροίης σύν νηυσί νεώμεθα κοῦροι Ἀχαιῶν,0.2899451524755623,2,7,SSDDDA
4002,iliad,14,507,ἔσπετε νῦν μοι Μοῦσαι Ὀλύμπια δώματ ἔχουσαι,0.9093731197806536,2,7,DSDDDA
4003,iliad,14,508,ὅς τις δή πρῶτος βροτόεντ ἀνδράγρι Ἀχαιῶν,0.1974744211162777,1,7,SSDSDA
4004,iliad,14,510,Αἴας ῥα πρῶτος Τελαμώνιος Ὕρτιον οὖτα,0.0730551826777704,3,6,SSDDDA
4005,iliad,14,511,Γυρτιάδην Μυσῶν ἡγήτορα καρτεροθύμων,0.5773502691896257,2,4,DSSDDA
4006,iliad,14,512,Φάλκην δ Ἀντίλοχος καί Μέρμερον ἐξενάριξε,0.0214887992905323,3,6,SDSDDA
4007,iliad,14,513,Μηριόνης δέ Μόρυν τε καί Ἱπποτίωνα κατέκτα,0.1240538118182456,3,7,DDDDDA
4008,iliad,14,514,Τεῦκρος δέ Προθόωνά τ ἐνήρατο καί Περιφήτην,0.0167843940911761,3,7,SDDDDA
4009,iliad,14,515,Ἀτρεΐδης δ ἄρ ἔπειθ Ὑπερήνορα ποιμένα λαῶν,0.5218921484244965,2,7,DDDDDA
4010,iliad,14,519,πλείστους δ Αἴας εἷλεν Ὀϊλῆος ταχύς υἱός,0.1001283222118514,2,7,SSDSDA
4011,iliad,14,521,ἀνδρῶν τρεσσάντων ὅτε τε Ζεύς ἐν φόβον ὄρσῃ,0.0473891252815986,1,8,SSDSDA
4012,iliad,15,2,φεύγοντες πολλοί δέ δάμεν Δαναῶν ὑπό χερσίν,0.0963880330665694,1,7,SSDDDA
4013,iliad,15,4,χλωροί ὑπαί δείους πεφοβημένοι ἔγρετο δέ Ζεύς,0.2042926472041608,1,7,DSDDDA
4014,iliad,15,5,Ἴδης ἐν κορυφῇσι παρά χρυσοθρόνου Ἥρης,0.1306082135301338,2,6,SDSDDA
4015,iliad,15,6,στῆ δ ἄρ ἀναΐξας ἴδε δέ Τρῶας καί Ἀχαιούς,0.2406802530502948,2,9,DSDSDA
4016,iliad,15,8,Ἀργείους μετά δέ σφι Ποσειδάωνα ἄνακτα,0.1429311687943857,2,6,SDDSDA
4017,iliad,15,9,Ἕκτορα δ ἐν πεδίῳ ἴδε κείμενον ἀμφί δ ἑταῖροι,0.3812038866596727,1,9,DDDDDA
4018,iliad,15,11,αἷμ ἐμέων ἐπεί οὔ μιν ἀφαυρότατος βάλ Ἀχαιῶν,0.1225312917547657,1,8,DDDDDA
4019,iliad,15,13,δεινά δ ὑπόδρα ἰδών Ἥρην πρός μῦθον ἔειπεν,0.2922235181253581,1,8,DDSSDA
4020,iliad,15,14,ἦ μάλα δή κακότεχνος ἀμήχανε σός δόλος Ἥρη,0.3911535877312513,1,8,DDDDDA
4021,iliad,15,15,Ἕκτορα δῖον ἔπαυσε μάχης ἐφόβησε δέ λαούς,0.0811758197667856,1,7,DDDDDA
4022,iliad,15,21,ἐκρέμω ἠλάστεον δέ θεοί κατά μακρόν Ὄλυμπον,0.1447937913742093,1,7,DSDDDA
4023,iliad,15,25,ἀζηχής ὀδύνη Ἡρακλῆος θείοιο,0.3777811284870476,1,4,SDSSSA
4024,iliad,15,26,τόν σύ ξύν Βορέῃ ἀνέμῳ πεπιθοῦσα θυέλλας,0.1819907816861715,1,7,SDDDDA
4025,iliad,15,28,καί μιν ἔπειτα Κόων δ εὖ ναιομένην ἀπένεικας,0.2506971321132471,1,8,DDSDDA
4026,iliad,15,30,Ἄργος ἐς ἱππόβοτον καί πολλά περ ἀθλήσαντα,0.050325230400921,1,7,DDSDSA
4027,iliad,15,34,ὥς φάτο ῥίγησεν δέ βοῶπις πότνια Ἥρη,1.3042875506089713,1,7,DSDSDA
4028,iliad,15,36,ἴστω νῦν τόδε Γαῖα καί Οὐρανός εὐρύς ὕπερθε,0.1017712004501625,2,8,SDDDDA
4029,iliad,15,37,καί τό κατειβόμενον Στυγός ὕδωρ ὅς τε μέγιστος,0.2402112073502882,1,8,DDDSDA
4030,iliad,15,41,μή δι ἐμήν ἰότητα Ποσειδάων ἐνοσίχθων,0.1481460940721667,1,6,DDDSDA
4031,iliad,15,42,πημαίνει Τρῶάς τε καί Ἕκτορα τοῖσι δ ἀρήγει,0.3415257105148842,2,8,SSDDDA
4032,iliad,15,44,τειρομένους δ ἐπί νηυσίν ἰδών ἐλέησεν Ἀχαιούς,0.0950491640612638,1,7,DDDDDA
4033,iliad,15,49,εἰ μέν δή σύ γ ἔπειτα βοῶπις πότνια Ἥρη,1.090402677780231,1,9,SDDSDA
4034,iliad,15,51,τώ κε Ποσειδάων γε καί εἰ μάλα βούλεται ἄλλῃ,0.0760982472280983,1,9,DSDDDA
4035,iliad,15,55,Ἶρίν τ ἐλθέμεναι καί Ἀπόλλωνα κλυτότοξον,0.0542579295142313,2,6,SDDSDA
4036,iliad,15,56,ὄφρ ἥ μέν μετά λαόν Ἀχαιῶν χαλκοχιτώνων,0.318866502610387,1,7,SDDSDA
4037,iliad,15,57,ἔλθῃ καί εἴπῃσι Ποσειδάωνι ἄνακτι,0.0741044093390383,1,5,SSDSDA
4038,iliad,15,59,Ἕκτορα δ ὀτρύνῃσι μάχην ἐς Φοῖβος Ἀπόλλων,0.1339167895775544,3,7,SDDSDA
4039,iliad,15,61,αἵ νῦν μιν τείρουσι κατά φρένας αὐτάρ Ἀχαιούς,0.0140313185237804,1,8,SSDDDA
4040,iliad,15,64,Πηλεΐδεω Ἀχιλῆος ὅ δ ἀνστήσει ὅν ἑταῖρον,0.1821318883689285,2,7,DDDSDA
4041,iliad,15,65,Πάτροκλον τόν δέ κτενεῖ ἔγχεϊ φαίδιμος Ἕκτωρ,0.1633608874347336,2,7,SSDDDA
4042,iliad,15,66,Ἰλίου προπάροιθε πολέας ὀλέσαντ αἰζηούς,0.1407938856836726,1,5,SDDDSA
4043,iliad,15,67,τούς ἄλλους μετά δ υἱόν ἐμόν Σαρπηδόνα δῖον,0.0471186628825715,1,8,SDDSDA
4044,iliad,15,68,τοῦ δέ χολωσάμενος κτενεῖ Ἕκτορα δῖος Ἀχιλλεύς,0.2249416830260054,2,7,DDDDDA
4045,iliad,15,70,αἰέν ἐγώ τεύχοιμι διαμπερές εἰς ὅ κ Ἀχαιοί,0.061161030843541,1,8,DSDDDA
4046,iliad,15,71,Ἴλιον αἰπύ ἕλοιεν Ἀθηναίης διά βουλάς,0.0988392121340382,2,6,DDDSDA
4047,iliad,15,73,ἀθανάτων Δαναοῖσιν ἀμυνέμεν ἐνθάδ ἐάσω,0.0554679321545276,1,5,DDDDDA
4048,iliad,15,74,πρίν γε τό Πηλεΐδαο τελευτηθῆναι ἐέλδωρ,0.053494336045238,1,6,DDDSDA
4049,iliad,15,76,ἤματι τῷ ὅτ ἐμεῖο θεά Θέτις ἥψατο γούνων,0.2396909114683375,1,8,DDDDDA
4050,iliad,15,77,λισσομένη τιμῆσαι Ἀχιλλῆα πτολίπορθον,1.1664602321192092,1,4,DSDSDA
4051,iliad,15,78,ὥς ἔφατ οὐδ ἀπίθησε θεά λευκώλενος Ἥρη,5.94940914252389,1,7,DDDSDA
4052,iliad,15,79,βῆ δ ἐξ Ἰδαίων ὀρέων ἐς μακρόν Ὄλυμπον,0.7283503875090096,2,8,SSDSDA
4053,iliad,15,83,ὥς κραιπνῶς μεμαυῖα διέπτατο πότνια Ἥρη,0.4538546595826647,1,6,NNNNNN
4054,iliad,15,84,ἵκετο δ αἰπύν Ὄλυμπον ὁμηγερέεσσι δ ἐπῆλθεν,0.0309922221211068,1,7,DDDDDA
4055,iliad,15,85,ἀθανάτοισι θεοῖσι Διός δόμῳ οἵ δέ ἰδόντες,0.1570766346503899,1,7,DDDDDA
4056,iliad,15,87,ἥ δ ἄλλους μέν ἔασε Θέμιστι δέ καλλιπαρῄῳ,0.1255372339616929,1,8,SDDDDA
4057,iliad,15,90,Ἥρη τίπτε βέβηκας ἀτυζομένῃ δέ ἔοικας,0.1025642178646841,1,6,SDDDDA
4058,iliad,15,91,ἦ μάλα δή σ ἐφόβησε Κρόνου πάϊς ὅς τοι ἀκοίτης,0.1881747419254609,1,10,DDDDDA
4059,iliad,15,92,τήν δ ἠμείβετ ἔπειτα θεά λευκώλενος Ἥρη,6.928161814357162,1,7,SDDSDA
4060,iliad,15,93,μή με θεά Θέμι ταῦτα διείρεο οἶσθα καί αὐτή,0.0876058307922332,1,9,DDDDDA
4061,iliad,15,97,οἷα Ζεύς κακά ἔργα πιφαύσκεται οὐδέ τί φημι,0.1379323266393301,1,8,SDDDDA
4062,iliad,15,100,ἥ μέν ἄρ ὥς εἰποῦσα καθέζετο πότνια Ἥρη,0.7548358472409292,1,8,DSDDDA
4063,iliad,15,101,ὄχθησαν δ ἀνά δῶμα Διός θεοί ἥ δ ἐγέλασσε,0.0878086881666418,1,9,SDDDDA
4064,iliad,15,104,νήπιοι οἵ Ζηνί μενεαίνομεν ἀφρονέοντες,0.1635113175820178,1,5,SSDDDA
4065,iliad,15,110,ἤδη γάρ νῦν ἔλπομ Ἄρηΐ γε πῆμα τετύχθαι,0.1480012698431307,1,8,SSDDDA
4066,iliad,15,112,Ἀσκάλαφος τόν φησιν ὅν ἔμμεναι ὄβριμος Ἄρης,0.0494814409112995,2,7,DSDDDA
4067,iliad,15,113,ὥς ἔφατ αὐτάρ Ἄρης θαλερώ πεπλήγετο μηρώ,0.7544030736873221,1,7,DDDSDA
4068,iliad,15,115,μή νῦν μοι νεμεσήσετ Ὀλύμπια δώματ ἔχοντες,0.2881181923170612,1,7,SDDDDA
4069,iliad,15,116,τίσασθαι φόνον υἷος ἰόντ ἐπί νῆας Ἀχαιῶν,0.4255179356096498,1,7,SDDDDA
4070,iliad,15,117,εἴ πέρ μοι καί μοῖρα Διός πληγέντι κεραυνῷ,0.1706311371628608,1,8,SSDSDA
4071,iliad,15,119,ὥς φάτο καί ῥ ἵππους κέλετο Δεῖμόν τε Φόβον τε,0.1733079615617545,2,10,DSDSDA
4072,iliad,15,122,πάρ Διός ἀθανάτοισι χόλος καί μῆνις ἐτύχθη,0.0197519845868462,1,7,DDDSDA
4073,iliad,15,123,εἰ μή Ἀθήνη πᾶσι περιδείσασα θεοῖσιν,0.1396134888997877,1,6,SSSDDA
4074,iliad,15,127,χάλκεον ἥ δ ἐπέεσσι καθάπτετο θοῦρον Ἄρηα,0.1849119076395723,1,7,DDDDDA
4075,iliad,15,130,οὐκ ἀΐεις ἅ τέ φησι θεά λευκώλενος Ἥρη,0.269902967391419,1,8,DDDSDA
4076,iliad,15,131,ἥ δή νῦν πάρ Ζηνός Ὀλυμπίου εἰλήλουθεν,0.1431625261213125,2,7,SSDDSA
4077,iliad,15,133,ἄψ ἴμεν Οὔλυμπον δέ καί ἀχνύμενός περ ἀνάγκῃ,0.3269766663363619,1,8,DSDDDA
4078,iliad,15,135,αὐτίκα γάρ Τρῶας μέν ὑπερθύμους καί Ἀχαιούς,0.0274226757312539,2,7,DSDSDA
4079,iliad,15,136,λείψει ὅ δ ἡμέας εἶσι κυδοιμήσων ἐς Ὄλυμπον,0.1417075726084987,1,8,DDDSDA
4080,iliad,15,142,ὥς εἰποῦσ ἵδρυσε θρόνῳ ἔνι θοῦρον Ἄρηα,0.3709213762802835,1,7,SSDDDA
4081,iliad,15,143,Ἥρη δ Ἀπόλλωνα καλέσσατο δώματος ἐκτός,0.0669693564728526,2,6,SSDDDA
4082,iliad,15,144,Ἶρίν θ ἥ τε θεοῖσι μετάγγελος ἀθανάτοισι,0.1203971642009192,1,7,SDDDDA
4083,iliad,15,146,Ζεύς σφώ εἰς Ἴδην κέλετ ἐλθέμεν ὅττι τάχιστα,0.1516077593214794,2,8,SSDDDA
4084,iliad,15,147,αὐτάρ ἐπήν ἔλθητε Διός τ εἰς ὦπα ἴδησθε,0.1069962482258134,1,8,DSDSDA
4085,iliad,15,149,ἥ μέν ἄρ ὥς εἰποῦσα πάλιν κίε πότνια Ἥρη,0.4638607242713795,1,9,DSDDDA
4086,iliad,15,151,Ἴδην δ ἵκανον πολυπίδακα μητέρα θηρῶν,0.1940196161498468,1,6,SSDDDA
4087,iliad,15,152,εὗρον δ εὐρύοπα Κρονίδην ἀνά Γαργάρῳ ἄκρῳ,0.1346103974079566,2,7,SDDDDA
4088,iliad,15,154,τώ δέ πάροιθ ἐλθόντε Διός νεφεληγερέταο,0.2458288731387739,1,6,DSDDDA
4089,iliad,15,157,Ἶριν δέ προτέρην ἔπεα πτερόεντα προσηύδα,0.5237638850416353,1,6,SDDDDA
4090,iliad,15,158,βάσκ ἴθι Ἶρι ταχεῖα Ποσειδάωνι ἄνακτι,1.5220752699559676,2,6,DDDSDA
4091,iliad,15,168,ὥς ἔφατ οὐδ ἀπίθησε ποδήνεμος ὠκέα Ἶρις,4.972916405078919,1,7,DDDDDA
4092,iliad,15,169,βῆ δέ κατ Ἰδαίων ὀρέων εἰς Ἴλιον ἱρήν,1.0594414993631915,2,8,DSDSDA
4093,iliad,15,171,ψυχρή ὑπό ῥιπῆς αἰθρηγενέος Βορέαο,0.4297121116494916,1,5,SDSDDA
4094,iliad,15,172,ὥς κραιπνῶς μεμαυῖα διέπτατο ὠκέα Ἶρις,0.568809267682304,1,6,NNNNNN
4095,iliad,15,175,ἦλθον δεῦρο φέρουσα παραί Διός αἰγιόχοιο,0.1052624113975712,1,6,SDDDDA
4096,iliad,15,187,τρεῖς γάρ τ ἐκ Κρόνου εἰμέν ἀδελφεοί οὕς τέκετο Ῥέα,0.0845873529521339,2,10,SDDDDA
4097,iliad,15,188,Ζεύς καί ἐγώ τρίτατος δ Ἀΐδης ἐνέροισιν ἀνάσσων,0.0692340348562654,2,8,DDDDDA
4098,iliad,15,191,παλλομένων Ἀΐδης δ ἔλαχε ζόφον ἠερόεντα,0.1577669258622237,1,6,DDDDDA
4099,iliad,15,192,Ζεύς δ ἔλαχ οὐρανόν εὐρύν ἐν αἰθέρι καί νεφέλῃσι,0.0678271904812008,1,9,DDDDDA
4100,iliad,15,193,γαῖα δ ἔτι ξυνή πάντων καί μακρός Ὄλυμπος,0.0517053654322399,1,8,DSSSDA
4101,iliad,15,194,τώ ῥα καί οὔ τι Διός βέομαι φρεσίν ἀλλά ἕκηλος,0.2461654239693602,1,10,DDDDDA
4102,iliad,15,200,τόν δ ἠμείβετ ἔπειτα ποδήνεμος ὠκέα Ἶρις,5.749286730516111,1,7,SDDDDA
4103,iliad,15,202,τόνδε φέρω Διί μῦθον ἀπηνέα τε κρατερόν τε,0.0544618797453003,1,8,DDDDDA
4104,iliad,15,204,οἶσθ ὡς πρεσβυτέροισιν Ἐρινύες αἰέν ἕπονται,0.0683463544311085,1,6,SDDDDA
4105,iliad,15,205,τήν δ αὖτε προσέειπε Ποσειδάων ἐνοσίχθων,5.836638872114403,1,6,SDDSDA
4106,iliad,15,206,Ἶρι θεά μάλα τοῦτο ἔπος κατά μοῖραν ἔειπες,0.304756542321998,1,8,DDDDDA
4107,iliad,15,213,αἴ κεν ἄνευ ἐμέθεν καί Ἀθηναίης ἀγελείης,0.081979427428801,1,7,DDDSDA
4108,iliad,15,214,Ἥρης Ἑρμείω τε καί Ἡφαίστοιο ἄνακτος,0.2305205848462405,3,6,SSDSDA
4109,iliad,15,215,Ἰλίου αἰπεινῆς πεφιδήσεται οὐδ ἐθελήσει,0.1308442006425218,1,5,DSDDDA
4110,iliad,15,216,ἐκπέρσαι δοῦναι δέ μέγα κράτος Ἀργείοισιν,0.1071703715550416,1,6,SSDDSA
4111,iliad,15,218,ὥς εἰπών λίπε λαόν Ἀχαιϊκόν ἐννοσίγαιος,0.2147798885874876,1,6,SDDDDA
4112,iliad,15,219,δῦνε δέ πόντον ἰών πόθεσαν δ ἥρωες Ἀχαιοί,0.0274218694267478,1,8,DDDSDA
4113,iliad,15,220,καί τότ Ἀπόλλωνα προσέφη νεφεληγερέτα Ζεύς,1.7080120241463532,2,6,DSDDDA
4114,iliad,15,221,ἔρχεο νῦν φίλε Φοῖβε μεθ Ἕκτορα χαλκοκορυστήν,0.1584353108260599,2,7,DDDDDA
4115,iliad,15,225,οἵ περ ἐνέρτεροί εἰσι θεοί Κρόνον ἀμφίς ἐόντες,0.1322912643857004,1,8,DDDDDA
4116,iliad,15,230,τῇ μάλ ἐπισσείων φοβέειν ἥρωας Ἀχαιούς,0.2036413459806188,1,6,DSDSDA
4117,iliad,15,231,σοί δ αὐτῷ μελέτω ἑκατηβόλε φαίδιμος Ἕκτωρ,0.5445281307973715,1,7,SDDDDA
4118,iliad,15,232,τόφρα γάρ οὖν οἱ ἔγειρε μένος μέγα ὄφρ ἄν Ἀχαιοί,0.0459281412511715,1,10,DDDDDA
4119,iliad,15,233,φεύγοντες νῆάς τε καί Ἑλλήσποντον ἵκωνται,0.7777833124533773,1,6,SSDSDA
